,Nup,Ndn
110,0.8365865447710172,0.8841798925982712
111,0.8301235076742186,0.8961164299827247
112,0.8229114936785358,0.9062216787250323
113,0.8153432494271878,0.9134956913787734
114,0.8080087367639665,0.9170707128651844
115,0.8017334013539877,0.9163653723635965
116,0.7974851249172255,0.9112135778521094
117,0.7961199023664798,0.9019378596499096
118,0.7981062941539644,0.8893397151201252
119,0.8033449494232728,0.8745616994694168
120,0.811129717081749,0.8588227126308229
121,0.8202861920705588,0.8431544735785277
122,0.8294513052124742,0.8282873955765027
123,0.8373337026816228,0.8146982349449858
124,0.8428315386940386,0.8027284343891784
125,0.8450820468497141,0.7926912645847747
126,0.8435868790810235,0.784921261483276
127,0.8383901588609574,0.7797563938571141
128,0.8301381509390307,0.7774829283262292
129,0.8199306687814862,0.7782566829915241
130,0.8090645545500629,0.7819745962397717
131,0.798831200116274,0.7881323346970993
132,0.7904102597557989,0.7958198033737688
133,0.784769172205186,0.8039588320352743
134,0.7825096286716002,0.811657960318296
135,0.7837391659584994,0.8184358434626695
136,0.7880786064634907,0.8242211265152486
137,0.7948064250708853,0.829246670841421
138,0.803043931528696,0.8339443013825896
139,0.8118821367543911,0.8388103454596654
140,0.8204132888492093,0.8442149471290391
141,0.8277207642938137,0.8502432846096977
142,0.8329129600655866,0.8566657050413293
143,0.8352021148101979,0.863029160739141
144,0.8339698629178803,0.8688024648075396
145,0.8288421858477364,0.8735062106088687
146,0.8198420325252829,0.8767542009590652
147,0.8075664747039379,0.8781856315159698
148,0.7932474395016418,0.877385980229495
149,0.778642127462683,0.8739165677958728
150,0.7657892039479276,0.8674437042371107
151,0.7566631758527668,0.8578640503945205
152,0.7527843569938006,0.8453755589258302
153,0.7548951779187542,0.830512967705651
154,0.7627809666929803,0.8141415944490403
155,0.7752568025866912,0.7973667320423976
156,0.7903536951713969,0.7813612415336164
157,0.8057074251060536,0.7671801551284625
158,0.8190257844345781,0.7556300210071124
159,0.8284619433403395,0.7472221979454304
160,0.8328360352674844,0.7422192981828839
161,0.8317454568597952,0.7407514456875415
162,0.8255756293267261,0.7429172609723701
163,0.8153882202512288,0.7487796786769256
164,0.8027074110303747,0.7582601560010135
165,0.7892667455591699,0.7710137037350134
166,0.7767693123485435,0.7863453486977375
167,0.7666963070536553,0.8031893793288527
168,0.7601797463542587,0.8201924462822762
169,0.7579166486123646,0.835936107285285
170,0.7600953812886615,0.84923652083509
171,0.7663597158815183,0.8593800524255674
172,0.7758677658713055,0.8662044546738211
173,0.7874457246905813,0.8700376234238117
174,0.799764034814001,0.8715346477801894
175,0.8114725184186172,0.8714407647004488
176,0.8212983377812022,0.8703448754041285
177,0.8281454899247277,0.8685332523566859
178,0.8312047179943828,0.8660038676196891
179,0.8300422350559671,0.8625948733154848
180,0.8246444370830909,0.8581361280858165
181,0.8154368796299751,0.8525597571300697
182,0.8033006488779292,0.8459344677859254
183,0.7895637204662533,0.8384170678382955
184,0.7759110533894743,0.8301641018257336
185,0.7641788257776966,0.8212677699532367
186,0.7560536315776776,0.8117453141990649
187,0.7527464931602437,0.8015796419193666
188,0.754730634993323,0.7908098020394659
189,0.7616142985779931,0.779650988754018
190,0.7721837213042367,0.7685790209804801
191,0.7846190726236271,0.7583141455378355
192,0.7968493908219089,0.7497009719010813
193,0.8069625367472055,0.7435401057943102
194,0.81355798477906,0.7404414318157916
195,0.8159574622718602,0.7407503868274278
196,0.8142434353940812,0.7445593350079166
197,0.8091351846056983,0.7517709087237527
198,0.8017441819357478,0.7621586153339888
199,0.7932892856796254,0.7753831046637149
200,0.7848648933458274,0.7909536320862917
201,0.7773147979365397,0.8081597404674074
202,0.771207869586479,0.8260245625349353
203,0.7668825000377142,0.8433288783334516
204,0.7645187879851378,0.8587261941047887
205,0.7641967994151654,0.8709375654961966
206,0.7659153853174202,0.8789872302242401
207,0.7695750005563876,0.8824097627058548
208,0.7749460120193575,0.8813456007813859
209,0.7816446701214221,0.8764745255394969
210,0.7891321115131417,0.8688064334731631
211,0.7967419960881424,0.8594101606916611
212,0.803734632909107,0.849179274276658
213,0.8093733672382105,0.8387080814128641
214,0.8130148532824265,0.828301876491171
215,0.8141974184462069,0.8180957903040104
216,0.8127131447975561,0.8082182239279365
217,0.8086568874705644,0.7989152193145911
218,0.8024452213564576,0.7905685167488297
219,0.7947957824598542,0.7836004253871117
220,0.7866615443940338,0.778325706806529
221,0.7791150907999987,0.7748293875001402
222,0.7731792349188481,0.772919662561001
223,0.7696282479507246,0.7721746699981645
224,0.7688256194069335,0.7720822476393777
225,0.7706651570783882,0.7722330198648428
226,0.7746304119014419,0.7724835861446222
227,0.7799378444281182,0.7730149244228347
228,0.7857201795239819,0.7742693773381978
229,0.7912119421639134,0.7767990103933982
230,0.7958889768531235,0.781080763079959
231,0.7995099410090178,0.7873678426117819
232,0.8020434865288785,0.7956337737657412
233,0.8035222813999954,0.8056086138383484
234,0.8038987158851835,0.816854548962979
235,0.8029724871369799,0.8288288336224406
236,0.8004292025873326,0.840913561844727
237,0.7959818875727327,0.8524156320371968
238,0.7895612847887759,0.8625566419874151
239,0.7814815095596507,0.870485886793689
240,0.7725171555586356,0.8753468069280645
241,0.7638497921751678,0.8764054149195397
242,0.7568758926856362,0.8732181011925203
243,0.7529179897625722,0.8657834217852935
244,0.752921627071899,0.8546071644494428
245,0.7572243871512402,0.8406370363231179
246,0.7654550583199999,0.8250821037781902
247,0.7765825359921098,0.8091803165196939
248,0.7890954294967584,0.7939920247093936
249,0.8012626771557216,0.780283868646245
250,0.8114151934863247,0.7685319081274202
251,0.8181981621119753,0.7590226183541866
252,0.820758132257694,0.7519881115423084
253,0.8188417814405853,0.7476993964994365
254,0.8128010719807843,0.746463315588002
255,0.8035203449908208,0.7485176674250761
256,0.792287821341589,0.7538738902466554
257,0.7806243414652486,0.7621856128998776
258,0.7700783382135845,0.7727104952152941
259,0.7620112264375232,0.784398930673493
260,0.75741343107609,0.79610022116894
261,0.7567875271699425,0.8068247962362667
262,0.7601154121409498,0.8159635426935213
263,0.7669053278217168,0.8233807627778418
264,0.7762981731516858,0.8293579729075351
265,0.787203180243233,0.8344212097017422
266,0.7984317409812693,0.8391140580270557
267,0.8088042931084247,0.8437952062797965
268,0.8172201835493461,0.8485333564289181
269,0.8227037917377772,0.85312450537806
270,0.824458580555599,0.8571947210728688
271,0.8219567804360709,0.8603243475352249
272,0.8150658329132612,0.8621412244507648
273,0.804180032457971,0.8623548821062279
274,0.7903036039861203,0.8607339409310696
275,0.7750290556893981,0.8570626145054527
276,0.7603754658023035,0.8511258812349837
277,0.7484907738991186,0.8427523879212696
278,0.7412673076224626,0.831908584923763
279,0.7399561075535126,0.8188086866488454
280,0.7448797005203979,0.8039887717002123
281,0.7553258017080168,0.7882979779623479
282,0.769658299323249,0.7727932108087329
283,0.7856225726112582,0.7585700730375096
284,0.8007700311815845,0.7465913451024614
285,0.8128983846753056,0.7375714672017033
286,0.8204087941201669,0.7319479563164867
287,0.8225146991954915,0.7299322900949576
288,0.8192819006217269,0.7315983438451067
289,0.8115191747561417,0.7369502497781997
290,0.8005672161809881,0.7459224237334579
291,0.7880472231746636,0.758301202307859
292,0.7756233456153051,0.7736051534942412
293,0.7648097260296332,0.7909932907183784
294,0.7568289457827064,0.8092677271069818
295,0.7525161116989662,0.8270022358026123
296,0.7522623301945424,0.842777331713553
297,0.7559978210746924,0.8554543556720409
298,0.7632197635656266,0.8643956454493266
299,0.773065301732843,0.8695520940901549
300,0.7844192619708408,0.8713890850490572
301,0.7960401664356769,0.8706815294341181
302,0.806689626268192,0.8682526227125347
303,0.8152520880052117,0.8647463319472369
304,0.8208327027663254,0.8605074812131178
305,0.8228273126948559,0.8555988300746051
306,0.8209703084087661,0.8499270955789686
307,0.815372038065753,0.8434056666937391
308,0.8065482638807183,0.836073682861593
309,0.7954258080451294,0.8281222286290829
310,0.7832964831781334,0.8198293260344593
311,0.7716954929886731,0.811448845555692
312,0.7621996805329814,0.8031157228414292
313,0.7561689116771754,0.7948186096533633
314,0.7544817681677298,0.7864589993307185
315,0.7573331281096742,0.7779748551665396
316,0.7641571361703114,0.7694734579132916
317,0.7737125523023282,0.7613106472638942
318,0.7843242946690144,0.754077642129154
319,0.7942272250033995,0.7484982513566282
320,0.8019232702415081,0.745276568006941
321,0.8064567580280342,0.7449528185281183
322,0.8075393088740859,0.747817058854561
323,0.8055040205480847,0.7539000571406819
324,0.8011202714214153,0.7630222521116024
325,0.7953383756504684,0.7748560903895665
326,0.7890475034074217,0.7889576600487863
327,0.7829166801343209,0.8047486234566155
328,0.7773514847563158,0.8214651895313938
329,0.7725534920617013,0.8381193702122596
330,0.7686350868261618,0.8535240372078141
331,0.7657303125586141,0.8664120158934882
332,0.764052856022354,0.8756376636967702
333,0.7638795039717423,0.8804055299325839
334,0.7654705194010579,0.8804475422170689
335,0.7689622798131329,0.8760811895115084
336,0.7742729950866537,0.868121434497369
337,0.7810526601493115,0.8576713302342907
338,0.7886925284580966,0.8458612427529392
339,0.7963924440201652,0.83362632147689
340,0.8032693349222205,0.8215947366753809
341,0.8084821657716903,0.8101113335732636
342,0.8113513109084314,0.7993646340778715
343,0.8114591198016924,0.7895442501508041
344,0.8087235913449751,0.7809469572309847
345,0.8034350572233353,0.7739779310314646
346,0.7962428928828587,0.7690470691198984
347,0.7880826845112793,0.7664118248223134
348,0.7800451610347221,0.7660428955819721
349,0.7732039153920363,0.7675797393301036
350,0.7684349868481937,0.7704062813752556
351,0.7662704825473072,0.7738273130506222
352,0.7668241931999281,0.777281703748108
353,0.7698096067943992,0.7805101231719427
354,0.7746445873651141,0.7836129413936845
355,0.7806088874012571,0.7869804078304029
356,0.7870010467183316,0.7911286610481201
357,0.7932416237227935,0.796508058211441
358,0.7988934071603594,0.8033531962703118
359,0.8036062179835184,0.8116191332559233
360,0.8070275076486334,0.8210075858370046
361,0.8087362260455269,0.8310488950449292
362,0.8082496652439046,0.841188990023001
363,0.8051237002695247,0.8508415940922293
364,0.7991263710472724,0.8593952922264806
365,0.7904279627824566,0.8661968900193118
366,0.7797319807215095,0.8705521803974086
367,0.768280271319308,0.8717814693132542
368,0.7577019260517797,0.8693384182290173
369,0.7497271297037438,0.8629615641193515
370,0.7458339100718625,0.8528011809456228
371,0.7469201012390184,0.8394643167978181
372,0.7530871904516648,0.8239473716809849
373,0.7635908994258392,0.8074676370170237
374,0.7769671909930783,0.7912462878549026
375,0.7912973254444348,0.7763164088171121
376,0.8045451009192676,0.763419168501467
377,0.8148907644631449,0.7530126549657731
378,0.8209985929149705,0.7453689578392566
379,0.822180957166821,0.740697395991579
380,0.818450093154427,0.7392221326258254
381,0.8104702464977125,0.7411660928665597
382,0.7994331758624694,0.7466410004440072
383,0.7868811043052338,0.7554936764892355
384,0.7744990991356561,0.7671868741516248
385,0.7638986164172222,0.7807848821916856
386,0.7564160018349521,0.7950736909214292
387,0.7529510993521943,0.8087905587043017
388,0.7538689408830445,0.8208910556775075
389,0.7589797888057523,0.8307617442957037
390,0.767598554450552,0.8383033923168451
391,0.7786664786893369,0.8438579358544804
392,0.790903571184699,0.8480122108521563
393,0.8029577111054769,0.8513557607300766
394,0.8135270113456835,0.8542804577311256
395,0.8214504391218099,0.8568850046320405
396,0.8257790722441136,0.859000463010515
397,0.8258486410377114,0.8603040238067576
398,0.8213680859164002,0.8604575012355995
399,0.8125196219034831,0.8592072884336458
400,0.8000417515224001,0.8564115531820949
